1470229,McClure Branch,Stream,VA,36.6050948,-82.8571075,1194
1256595,Mud Lake,Lake,SD,43.8263473,-99.0368952,1578
1423088,Kite Island,Island,AK,55.0877778,-130.7816667,0
1177556,Huff Hill,Summit,PA,41.7192421,-76.177986,1407
848217,Shoshone Mountain,Range,NV,36.9252298,-116.2194872,6834
1201532,B Reynolds Falls,Falls,PA,41.3233357,-76.2743889,1637
1586514,Cedar Top,Summit,WY,42.5469127,-104.7938537,5449
947819,Crossway Mountain,Summit,NY,44.5111578,-73.6768066,1657
4653,Fivemile Wash,Stream,AZ,35.934994,-111.4181976,4186
621342,Big Pine Island Lake,Lake,MI,43.1017077,-85.365505,827
1224232,Lunch Island,Island,SC,34.0587574,-81.309822,384
1710627,Indian Creek Branch,Stream,MD,39.0762209,-76.6063541,0
1221497,Chandler Bridge Creek,Stream,SC,32.9623943,-80.1495367,10
778822,Nonpariel Creek,Stream,MT,45.457981,-112.1888814,5157
1526621,Starvation Flat,Flat,WA,48.4793478,-117.7069163,2356
1454639,Fry Point,Summit,UT,37.6488813,-110.1368004,5978
783636,Foundation Creek,Stream,MT,48.9438579,-114.7573812,4842
969004,Weeds Brook,Stream,NY,42.1603635,-75.0723888,1217
539931,Tiger Point Gully,Stream,LA,30.4782567,-92.4951353,26
946494,Cheney Cobble,Summit,NY,44.0445021,-73.9648654,3674
280540,Clear Water Lake,Lake,FL,28.6756793,-81.5510716,69
225905,Indian Spring,Spring,CA,40.5665297,-123.6934593,4068
1596223,West Kirby Creek,Stream,WY,43.61329,-107.8478657,4902
384848,Little Gray Ridge,Ridge,ID,42.9701968,-111.453001,8041
1594502,Snail Creek,Stream,WY,44.6110777,-107.3011862,8438
783840,Garnet Peak,Summit,MT,47.6132727,-113.4478558,8140
1354753,Cold Springs,Spring,TX,30.5388064,-97.9144584,922
1334477,Don Juan Cross Banco Number 155,Levee,TX,26.0661891,-98.1933437,92
1364109,North Pecan Creek,Stream,TX,33.3006715,-97.4350235,748
1667680,Porta Suela,Summit,CA,35.5033058,-121.0307438,607
1433253,The Bald Hills,Summit,UT,37.8683063,-113.203289,5732
637687,Shaw Drain,Stream,MI,42.3764255,-83.3293757,633
960835,Point Peter Brook,Stream,NY,42.4422834,-78.9197568,781
736230,Fire Hydrant Spring,Spring,MO,37.3278236,-91.4890297,722
254161,Point Piedras Blancas,Cape,CA,35.6666357,-121.2843695,46
515861,Tar Branch,Stream,KY,38.3106356,-83.3921283,817
868825,Northeast Pond,Lake,NH,43.4484141,-70.9653413,413
871801,Dry Brook,Stream,NH,44.1314542,-71.6842496,1667
1287680,Hideout Hollow,Valley,TN,35.3403544,-87.973084,456
1654378,Mount Pierce,Summit,CA,40.4170804,-124.1208797,3179
371372,Barrel Springs,Spring,ID,43.4197043,-114.183243,5430
1255660,Horse Head Creek,Stream,SD,43.4794442,-100.7318063,2087
221794,Crane Creek,Stream,CA,38.6493547,-122.9255523,121
2514796,Foggy Hollow,Valley,KY,38.3650611,-82.8539002,728
322633,Schoolhouse Pond,Lake,GA,30.7035218,-83.1914009,154
235738,Sulphuritos Creek,Stream,CA,36.6560676,-121.0649147,1804
771219,Emile Coulee,Valley,MT,45.8074963,-106.5677994,3081
1120284,East China Spring,Spring,OR,44.598953,-118.1175422,5066
1427738,Echard Canyon,Valley,UT,38.0863639,-112.4254869,7543
59149,Long Creek,Stream,AR,35.5475822,-93.402404,636
912056,Vallecitos de en Medio,Valley,NM,36.0205808,-105.8300186,7260
207858,Hitchcock Lake,Lake,CT,41.5676263,-72.9517677,673
570655,Magurrewock Mountain,Summit,ME,45.15536,-67.27941,377
539952,Tojan Island,Island,LA,29.585771,-92.0587371,3
1224151,Long Branch,Stream,SC,34.0696103,-79.1486513,46
781599,Cook Creek,Stream,MT,45.3780477,-106.4947554,3100
41020,Pine Flat,Flat,AZ,34.7480754,-113.0071339,5709
1180510,Marvin Creek,Stream,PA,41.7292406,-77.0838569,1217
1297593,Pinecrest Ridge,Ridge,TN,36.2659119,-84.1085332,1496
1519205,Eightmile Creek,Stream,WA,45.6553997,-121.0775694,164
74653,Benson Lake,Lake,AR,34.3137088,-91.5873488,184
1255340,Grass Lake,Lake,SD,43.9509902,-98.3334769,1306
625458,Elk Lake Creek,Stream,MI,44.0900209,-84.3205602,755
201945,Zenobia Basin,Basin,CO,40.6232969,-108.8865041,7149
5530,Hamblin Spring,Spring,AZ,34.4025368,-109.5145476,6161
2481859,Interchange 21,Crossing,FL,27.766584,-82.658323,49
1661236,Piute Butte,Summit,CA,34.6574885,-117.8506201,3163
2480464,Interchange 67B,Crossing,FL,28.365719,-81.515382,105
29525,Grapevine Spring,Spring,AZ,34.2422102,-112.4317179,4902
52938,Oak Log Bayou,Stream,AR,33.8795488,-91.2970617,138
1066586,Black River,Stream,OH,41.4728179,-82.1840412,568
1674823,Blackwater Ford,Crossing,VA,37.2262502,-79.8464246,794
1152131,West Lake,Lake,OR,43.0801452,-122.2362192,5108
678759,Tillatoba Creek,Stream,MS,34.005669,-90.1834231,138
190011,Little Basin,Basin,CO,38.2263831,-106.8533749,9728
1125562,Porcupine Canyon,Valley,OR,45.2356917,-119.7305785,2480
1143985,Ike Butte,Summit,OR,42.8313429,-123.0750462,2536
1413655,North Fork Buckland River,Stream,AK,65.7497222,-160.0397222,108
1589252,Hall Field Draw,Valley,WY,44.1930301,-106.6444899,4767
115806,Cedar Mountain,Summit,AL,34.5292582,-86.5616578,945
1101300,Bois dArc Creek,Stream,OK,35.8469908,-99.6803877,1991
1597713,Alkali Butte,Summit,WY,43.6366418,-104.4868984,4426
1539430,Glade Fork,Stream,WV,39.5036958,-80.5039803,912
56317,Whitehead Bluff,Cliff,AR,35.3820257,-91.9751464,463
1178153,Jones Run,Stream,PA,41.2120086,-79.2592078,1260
389753,Ryan Peak,Summit,ID,43.9021335,-114.4095013,11683
1349577,Weaver Branch,Stream,TX,32.523746,-98.0350396,876
1199035,Lick Draft,Valley,PA,41.4101126,-77.3118432,896
1619190,Big Creek,Stream,MI,43.4858606,-85.4455949,873
1593457,Rifes Rim,Cliff,WY,41.1382943,-108.859004,7736
1407124,Nullaq Lake,Lake,AK,68.7933227,-159.99995,1995
311651,Bony Branch,Stream,GA,32.9837631,-82.2904018,262
